,Date(UTC),Type,Amount,Balance,BTC,new_date
1472,2020-07-10 12:50:45,REALIZED_PNL,-0.01792696,498.3856532,9194.69,1594353000
1473,2020-07-10 12:51:05,COMMISSION_REBATE,0.00055154,498.3862047,9189.63,1594353060
1474,2020-07-10 12:51:05,COMMISSION,-0.00551539,498.3806893,9189.63,1594353060
1475,2020-07-10 12:51:05,REALIZED_PNL,-0.01447696,498.3662124,9189.63,1594353060
1476,2020-07-10 12:51:32,COMMISSION_REBATE,0.00055134,498.3667637,9189.63,1594353060
1477,2020-07-10 12:51:32,COMMISSION,-0.00551335,498.3612503,9189.63,1594353060
1478,2020-07-10 12:51:32,REALIZED_PNL,-0.00430696,498.3569434,9189.63,1594353060
1479,2020-07-10 12:51:32,COMMISSION_REBATE,0.00055137,498.3574948,9189.63,1594353060
1480,2020-07-10 12:51:32,COMMISSION,-0.00551368,498.3519811,9189.63,1594353060
1481,2020-07-10 12:51:32,REALIZED_PNL,-0.00595696,498.3460241,9189.63,1594353060
1482,2020-07-10 12:51:49,COMMISSION_REBATE,0.00055128,498.3465754,9189.63,1594353060
1483,2020-07-10 12:51:49,COMMISSION,-0.0055128,498.3410626,9189.63,1594353060
1484,2020-07-10 12:51:49,REALIZED_PNL,-0.00154696,498.3395156,9189.63,1594353060
1485,2020-07-10 12:51:49,COMMISSION_REBATE,0.00055128,498.3400669,9189.63,1594353060
1486,2020-07-10 12:51:49,COMMISSION,-0.00551284,498.3345541,9189.63,1594353060
1487,2020-07-10 12:51:49,REALIZED_PNL,-0.00172696,498.3328271,9189.63,1594353060
1488,2020-07-10 12:51:58,COMMISSION_REBATE,0.00055127,498.3333784,9189.63,1594353060
1489,2020-07-10 12:51:58,COMMISSION,-0.0055127,498.3278657,9189.63,1594353060
1490,2020-07-10 12:52:05,COMMISSION_REBATE,0.00055123,498.3284169,9188.42,1594353120
1491,2020-07-10 12:52:05,COMMISSION,-0.00551234,498.3229046,9188.42,1594353120
1492,2020-07-10 12:52:05,REALIZED_PNL,0.00083924,498.3237438,9188.42,1594353120
1493,2020-07-10 12:52:34,COMMISSION_REBATE,0.00055127,498.3242951,9188.42,1594353120
1494,2020-07-10 12:52:34,COMMISSION,-0.0055127,498.3187824,9188.42,1594353120
1495,2020-07-10 12:53:23,COMMISSION_REBATE,0.00055124,498.3193336,9186.45,1594353180
1496,2020-07-10 12:53:23,COMMISSION,-0.00551236,498.3138213,9186.45,1594353180
1497,2020-07-10 12:54:00,COMMISSION_REBATE,0.0005512,498.3143725,9188.75,1594353240
1498,2020-07-10 12:54:00,COMMISSION,-0.00551198,498.3088605,9188.75,1594353240
1499,2020-07-10 12:54:00,COMMISSION_REBATE,0.00055113,498.3094116,9188.75,1594353240
1500,2020-07-10 12:54:00,COMMISSION,-0.00551131,498.3039003,9188.75,1594353240
1501,2020-07-10 12:54:13,COMMISSION_REBATE,0.00055104,498.3044513,9188.75,1594353240
1502,2020-07-10 12:54:13,COMMISSION,-0.00551037,498.298941,9188.75,1594353240
1503,2020-07-10 12:54:13,REALIZED_PNL,0.01018354,498.3091245,9188.75,1594353240
1504,2020-07-10 12:54:13,COMMISSION_REBATE,0.00055107,498.3096756,9188.75,1594353240
1505,2020-07-10 12:54:13,COMMISSION,-0.00551071,498.3041649,9188.75,1594353240
1506,2020-07-10 12:54:13,REALIZED_PNL,0.00847354,498.3126384,9188.75,1594353240
1507,2020-07-10 12:54:13,COMMISSION_REBATE,0.00055107,498.3131895,9188.75,1594353240
1508,2020-07-10 12:54:13,COMMISSION,-0.00551072,498.3076788,9188.75,1594353240
1509,2020-07-10 12:54:13,REALIZED_PNL,0.00844354,498.3161223,9188.75,1594353240
1510,2020-07-10 12:54:24,COMMISSION_REBATE,0.0005511,498.3166734,9188.75,1594353240
1511,2020-07-10 12:54:24,COMMISSION,-0.00551097,498.3111624,9188.75,1594353240
1512,2020-07-10 12:55:01,COMMISSION_REBATE,0.00055124,498.3117137,9188.17,1594353300
1513,2020-07-10 12:55:01,COMMISSION,-0.00551244,498.3062012,9188.17,1594353300
1514,2020-07-10 12:55:01,REALIZED_PNL,-0.00064735,498.3055539,9188.17,1594353300
1515,2020-07-10 12:57:13,COMMISSION_REBATE,0.00055098,498.3061049,9182.67,1594353420
1516,2020-07-10 12:57:13,COMMISSION,-0.00550981,498.3005951,9182.67,1594353420
1517,2020-07-10 12:57:13,REALIZED_PNL,0.01252264,498.3131177,9182.67,1594353420
1518,2020-07-10 12:57:13,COMMISSION_REBATE,0.000551,498.3136687,9182.67,1594353420
1519,2020-07-10 12:57:13,COMMISSION,-0.00550999,498.3081587,9182.67,1594353420
1520,2020-07-10 12:57:13,REALIZED_PNL,0.01159264,498.3197513,9182.67,1594353420
1521,2020-07-10 12:57:20,COMMISSION_REBATE,0.00018367,498.319935,9182.67,1594353420
1522,2020-07-10 12:57:20,COMMISSION,-0.00183665,498.3180984,9182.67,1594353420
1523,2020-07-10 12:57:20,COMMISSION_REBATE,0.00018367,498.318282,9182.67,1594353420
1524,2020-07-10 12:57:20,COMMISSION,-0.00183665,498.3164454,9182.67,1594353420
1525,2020-07-10 12:57:21,COMMISSION_REBATE,0.00018367,498.3166291,9182.67,1594353420
1526,2020-07-10 12:57:21,COMMISSION,-0.00183665,498.3147924,9182.67,1594353420
1527,2020-07-10 12:57:31,COMMISSION_REBATE,0.00055093,498.3153433,9182.67,1594353420
1528,2020-07-10 12:57:31,COMMISSION,-0.00550932,498.309834,9182.67,1594353420
1529,2020-07-10 12:57:31,REALIZED_PNL,0.01404243,498.3238764,9182.67,1594353420
1530,2020-07-10 12:57:42,COMMISSION_REBATE,0.00055093,498.3244274,9182.67,1594353420
1531,2020-07-10 12:57:42,COMMISSION,-0.00550925,498.3189181,9182.67,1594353420
1532,2020-07-10 12:57:42,REALIZED_PNL,0.01440243,498.3333206,9182.67,1594353420
1533,2020-07-10 12:57:57,COMMISSION_REBATE,0.0005509,498.3338715,9182.67,1594353420
1534,2020-07-10 12:57:57,COMMISSION,-0.00550898,498.3283625,9182.67,1594353420
1535,2020-07-10 12:57:57,REALIZED_PNL,0.01575243,498.3441149,9182.67,1594353420
1536,2020-07-10 12:57:57,COMMISSION_REBATE,0.00055092,498.3446658,9182.67,1594353420
1537,2020-07-10 12:57:57,COMMISSION,-0.00550915,498.3391567,9182.67,1594353420
1538,2020-07-10 12:57:57,REALIZED_PNL,0.01491243,498.3540691,9182.67,1594353420
1539,2020-07-10 12:58:06,COMMISSION_REBATE,0.00055081,498.3546199,9185.68,1594353480
1540,2020-07-10 12:58:06,COMMISSION,-0.00550809,498.3491118,9185.68,1594353480
1541,2020-07-10 12:58:06,REALIZED_PNL,0.02022243,498.3693343,9185.68,1594353480
1542,2020-07-10 12:58:06,COMMISSION_REBATE,0.00055086,498.3698851,9185.68,1594353480
1543,2020-07-10 12:58:06,COMMISSION,-0.00550861,498.3643765,9185.68,1594353480
1544,2020-07-10 12:58:06,REALIZED_PNL,0.01761243,498.3819889,9185.68,1594353480
1545,2020-07-10 12:58:48,COMMISSION_REBATE,0.0005509,498.3825398,9185.68,1594353480
1546,2020-07-10 12:58:48,COMMISSION,-0.00550901,498.3770308,9185.68,1594353480
1547,2020-07-10 12:58:49,COMMISSION_REBATE,0.00055099,498.3775818,9185.68,1594353480
1548,2020-07-10 12:58:49,COMMISSION,-0.00550993,498.3720719,9185.68,1594353480
1549,2020-07-10 12:59:13,COMMISSION_REBATE,0.00018369,498.3722556,9186.11,1594353540
1550,2020-07-10 12:59:13,COMMISSION,-0.00183691,498.3704187,9186.11,1594353540
1551,2020-07-10 12:59:13,REALIZED_PNL,0.00133507,498.3717537,9186.11,1594353540
1552,2020-07-10 12:59:15,COMMISSION_REBATE,0.00036738,498.3721211,9186.11,1594353540
1553,2020-07-10 12:59:15,COMMISSION,-0.00367382,498.3684473,9186.11,1594353540
1554,2020-07-10 12:59:15,REALIZED_PNL,0.00267015,498.3711174,9186.11,1594353540
1555,2020-07-10 12:59:34,COMMISSION_REBATE,0.00055105,498.3716685,9186.11,1594353540
1556,2020-07-10 12:59:34,COMMISSION,-0.00551045,498.366158,9186.11,1594353540
1557,2020-07-10 12:59:34,REALIZED_PNL,0.00544522,498.3716033,9186.11,1594353540
1558,2020-07-10 12:59:58,COMMISSION_REBATE,0.00055111,498.3721544,9186.11,1594353540
1559,2020-07-10 12:59:58,COMMISSION,-0.00551113,498.3666432,9186.11,1594353540
1560,2020-07-10 13:00:08,COMMISSION_REBATE,0.00055125,498.3671945,9197.63,1594353600
1561,2020-07-10 13:00:08,COMMISSION,-0.00551245,498.361682,9197.63,1594353600
1562,2020-07-10 13:00:09,COMMISSION_REBATE,0.00055127,498.3622333,9197.63,1594353600
1563,2020-07-10 13:00:09,COMMISSION,-0.00551274,498.3567206,9197.63,1594353600
1564,2020-07-10 13:00:16,COMMISSION_REBATE,0.00055135,498.3572719,9197.63,1594353600
1565,2020-07-10 13:00:16,COMMISSION,-0.0055135,498.3517584,9197.63,1594353600
1566,2020-07-10 13:00:16,COMMISSION_REBATE,0.0005513,498.3523097,9197.63,1594353600
1567,2020-07-10 13:00:16,COMMISSION,-0.00551301,498.3467967,9197.63,1594353600
1568,2020-07-10 13:00:18,COMMISSION_REBATE,0.00055145,498.3473482,9197.63,1594353600
1569,2020-07-10 13:00:18,COMMISSION,-0.00551445,498.3418337,9197.63,1594353600
1570,2020-07-10 13:00:18,COMMISSION_REBATE,0.00055143,498.3423851,9197.63,1594353600
1571,2020-07-10 13:00:18,COMMISSION,-0.00551433,498.3368708,9197.63,1594353600
1572,2020-07-10 13:00:18,COMMISSION_REBATE,0.00036762,498.3372384,9197.63,1594353600
1573,2020-07-10 13:00:18,COMMISSION,-0.00367617,498.3335623,9197.63,1594353600
1574,2020-07-10 13:00:18,COMMISSION_REBATE,0.00018381,498.3337461,9197.63,1594353600
1575,2020-07-10 13:00:18,COMMISSION,-0.00183808,498.331908,9197.63,1594353600
1576,2020-07-10 13:00:23,COMMISSION_REBATE,0.0005517,498.3324597,9197.63,1594353600
1577,2020-07-10 13:00:23,COMMISSION,-0.00551695,498.3269427,9197.63,1594353600
1578,2020-07-10 13:00:23,COMMISSION_REBATE,0.00055162,498.3274944,9197.63,1594353600
1579,2020-07-10 13:00:23,COMMISSION,-0.00551623,498.3219781,9197.63,1594353600
1580,2020-07-10 13:00:29,COMMISSION_REBATE,0.00055174,498.3225299,9197.63,1594353600
1581,2020-07-10 13:00:29,COMMISSION,-0.00551739,498.3170125,9197.63,1594353600
1582,2020-07-10 13:00:41,COMMISSION_REBATE,0.00055178,498.3175643,9197.63,1594353600
1583,2020-07-10 13:00:41,COMMISSION,-0.00551776,498.3120465,9197.63,1594353600
1584,2020-07-10 13:00:41,REALIZED_PNL,-0.02160386,498.2904426,9197.63,1594353600
1585,2020-07-10 13:00:41,COMMISSION_REBATE,0.00055181,498.2909945,9197.63,1594353600
1586,2020-07-10 13:00:41,COMMISSION,-0.00551808,498.2854764,9197.63,1594353600
1587,2020-07-10 13:01:44,COMMISSION_REBATE,0.00055167,498.286028,9194.04,1594353660
1588,2020-07-10 13:01:44,COMMISSION,-0.00551673,498.2805113,9194.04,1594353660
1589,2020-07-10 13:01:44,REALIZED_PNL,-0.01644386,498.2640675,9194.04,1594353660
1590,2020-07-10 13:01:45,COMMISSION_REBATE,0.00055153,498.264619,9194.04,1594353660
1591,2020-07-10 13:01:45,COMMISSION,-0.0055153,498.2591037,9194.04,1594353660
1592,2020-07-10 13:01:45,REALIZED_PNL,-0.00933386,498.2497698,9194.04,1594353660
1593,2020-07-10 13:01:49,COMMISSION_REBATE,0.00055152,498.2503213,9194.04,1594353660
1594,2020-07-10 13:01:49,COMMISSION,-0.00551518,498.2448062,9194.04,1594353660
1595,2020-07-10 13:02:10,COMMISSION_REBATE,0.00055173,498.2453579,9199.42,1594353720
1596,2020-07-10 13:02:10,COMMISSION,-0.00551729,498.2398406,9199.42,1594353720
1597,2020-07-10 13:02:38,COMMISSION_REBATE,0.00055175,498.2403924,9199.42,1594353720
1598,2020-07-10 13:02:38,COMMISSION,-0.00551748,498.2348749,9199.42,1594353720
1599,2020-07-10 13:02:38,REALIZED_PNL,-0.01866843,498.2162064,9199.42,1594353720
1600,2020-07-10 13:02:56,COMMISSION_REBATE,0.001104,498.2173104,9199.42,1594353720
1601,2020-07-10 13:02:56,COMMISSION,-0.01103998,498.2062705,9199.42,1594353720
1602,2020-07-10 13:02:56,COMMISSION_REBATE,0.00055198,498.2068224,9199.42,1594353720
1603,2020-07-10 13:02:56,COMMISSION,-0.00551976,498.2013027,9199.42,1594353720
1604,2020-07-10 13:02:56,COMMISSION_REBATE,0.00055195,498.2018546,9199.42,1594353720
1605,2020-07-10 13:02:56,COMMISSION,-0.00551949,498.1963351,9199.42,1594353720
1606,2020-07-10 13:02:56,COMMISSION_REBATE,0.00055187,498.196887,9199.42,1594353720
1607,2020-07-10 13:02:56,COMMISSION,-0.00551873,498.1913683,9199.42,1594353720
1608,2020-07-10 13:02:56,COMMISSION_REBATE,0.00055184,498.1919201,9199.42,1594353720
1609,2020-07-10 13:02:56,COMMISSION,-0.00551837,498.1864018,9199.42,1594353720
1610,2020-07-10 13:02:58,COMMISSION_REBATE,0.00055206,498.1869538,9199.42,1594353720
1611,2020-07-10 13:02:58,COMMISSION,-0.00552058,498.1814332,9199.42,1594353720
1612,2020-07-10 13:03:16,COMMISSION_REBATE,0.00055178,498.181985,9199.26,1594353780
1613,2020-07-10 13:03:16,COMMISSION,-0.00551783,498.1764672,9199.26,1594353780
1614,2020-07-10 13:03:16,REALIZED_PNL,-0.01292188,498.1635453,9199.26,1594353780
1615,2020-07-10 13:03:25,COMMISSION_REBATE,0.00055173,498.164097,9199.26,1594353780
1616,2020-07-10 13:03:25,COMMISSION,-0.00551729,498.1585797,9199.26,1594353780
1617,2020-07-10 13:03:55,COMMISSION_REBATE,0.00055184,498.1591316,9199.26,1594353780
1618,2020-07-10 13:03:55,COMMISSION,-0.00551842,498.1536132,9199.26,1594353780
1619,2020-07-10 13:03:55,REALIZED_PNL,-0.01544745,498.1381657,9199.26,1594353780
1620,2020-07-10 13:04:02,COMMISSION_REBATE,0.00055189,498.1387176,9194.95,1594353840
1621,2020-07-10 13:04:02,COMMISSION,-0.00551891,498.1331987,9194.95,1594353840
1622,2020-07-10 13:04:02,REALIZED_PNL,-0.01787745,498.1153212,9194.95,1594353840
1623,2020-07-10 13:05:00,COMMISSION_REBATE,0.00055169,498.1158729,9192.81,1594353900
1624,2020-07-10 13:05:00,COMMISSION,-0.00551689,498.110356,9192.81,1594353900
1625,2020-07-10 13:05:36,COMMISSION_REBATE,0.00055155,498.1109076,9192.81,1594353900
1626,2020-07-10 13:05:36,COMMISSION,-0.00551551,498.1053921,9192.81,1594353900
1627,2020-07-10 13:05:36,REALIZED_PNL,-0.00054438,498.1048477,9192.81,1594353900
1628,2020-07-10 13:05:51,COMMISSION_REBATE,0.00055148,498.1053992,9192.81,1594353900
1629,2020-07-10 13:05:51,COMMISSION,-0.00551476,498.0998844,9192.81,1594353900
1630,2020-07-10 13:05:51,REALIZED_PNL,0.00320561,498.10309,9192.81,1594353900
1631,2020-07-10 13:05:51,COMMISSION_REBATE,0.00055149,498.1036415,9192.81,1594353900
1632,2020-07-10 13:05:51,COMMISSION,-0.0055149,498.0981266,9192.81,1594353900
1633,2020-07-10 13:05:51,REALIZED_PNL,0.00251561,498.1006422,9192.81,1594353900
1634,2020-07-10 13:05:51,COMMISSION_REBATE,0.0005515,498.1011937,9192.81,1594353900
1635,2020-07-10 13:05:51,COMMISSION,-0.00551495,498.0956788,9192.81,1594353900
1636,2020-07-10 13:05:51,REALIZED_PNL,0.00227561,498.0979544,9192.81,1594353900
1637,2020-07-10 13:05:51,COMMISSION_REBATE,0.00055153,498.0985059,9192.81,1594353900
1638,2020-07-10 13:05:51,COMMISSION,-0.0055153,498.0929906,9192.81,1594353900
1639,2020-07-10 13:05:51,REALIZED_PNL,0.00050561,498.0934962,9192.81,1594353900
1640,2020-07-10 13:09:59,COMMISSION_REBATE,0.00055168,498.0940479,9195.45,1594354140
1641,2020-07-10 13:09:59,COMMISSION,-0.00551675,498.0885312,9195.45,1594354140
1642,2020-07-10 13:11:23,COMMISSION_REBATE,0.00055176,498.0890829,9197.14,1594354260
1643,2020-07-10 13:11:23,COMMISSION,-0.00551756,498.0835654,9197.14,1594354260
1644,2020-07-10 13:14:07,COMMISSION_REBATE,0.00055163,498.084117,9195.01,1594354440
1645,2020-07-10 13:14:07,COMMISSION,-0.0055163,498.0786007,9195.01,1594354440
1646,2020-07-10 13:14:45,COMMISSION_REBATE,0.00055162,498.0791523,9195.01,1594354440
1647,2020-07-10 13:14:45,COMMISSION,-0.00551617,498.0736361,9195.01,1594354440
1648,2020-07-10 13:17:31,COMMISSION_REBATE,0.00055142,498.0741876,9189.94,1594354620
1649,2020-07-10 13:17:31,COMMISSION,-0.00551418,498.0686734,9189.94,1594354620
1650,2020-07-10 13:17:31,REALIZED_PNL,0.00734358,498.076017,9189.94,1594354620
1651,2020-07-10 13:17:31,COMMISSION_REBATE,0.00055142,498.0765684,9189.94,1594354620
1652,2020-07-10 13:17:31,COMMISSION,-0.00551423,498.0710542,9189.94,1594354620
1653,2020-07-10 13:17:31,REALIZED_PNL,0.00710358,498.0781577,9189.94,1594354620
1654,2020-07-10 13:17:31,COMMISSION_REBATE,0.00055143,498.0787092,9189.94,1594354620
1655,2020-07-10 13:17:31,COMMISSION,-0.00551427,498.0731949,9189.94,1594354620
1656,2020-07-10 13:17:31,REALIZED_PNL,0.00689358,498.0800885,9189.94,1594354620
1657,2020-07-10 13:17:34,COMMISSION_REBATE,0.00055132,498.0806398,9189.94,1594354620
1658,2020-07-10 13:17:34,COMMISSION,-0.0055132,498.0751266,9189.94,1594354620
1659,2020-07-10 13:17:34,REALIZED_PNL,0.01226358,498.0873902,9189.94,1594354620
1660,2020-07-10 13:17:37,COMMISSION_REBATE,0.00055123,498.0879414,9189.94,1594354620
1661,2020-07-10 13:17:37,COMMISSION,-0.00551225,498.0824292,9189.94,1594354620
1662,2020-07-10 13:17:37,REALIZED_PNL,0.01700358,498.0994327,9189.94,1594354620
1663,2020-07-10 13:23:55,COMMISSION_REBATE,0.00055209,498.0999848,9195,1594354980
1664,2020-07-10 13:23:55,COMMISSION,-0.00552091,498.0944639,9195,1594354980
1665,2020-07-10 13:23:55,COMMISSION_REBATE,0.00055204,498.095016,9195,1594354980
1666,2020-07-10 13:23:55,COMMISSION,-0.00552043,498.0894955,9195,1594354980
1667,2020-07-10 13:26:59,COMMISSION_REBATE,0.00055115,498.0900467,9186.73,1594355160
1668,2020-07-10 13:26:59,COMMISSION,-0.0055115,498.0845352,9186.73,1594355160
1669,2020-07-10 13:26:59,REALIZED_PNL,0.02354263,498.1080778,9186.73,1594355160
1670,2020-07-10 13:29:19,COMMISSION_REBATE,0.0005511,498.1086289,9186.72,1594355340
1671,2020-07-10 13:29:19,COMMISSION,-0.00551101,498.1031179,9186.72,1594355340
1672,2020-07-10 13:29:19,REALIZED_PNL,0.02600263,498.1291205,9186.72,1594355340
1673,2020-07-10 13:34:38,COMMISSION_REBATE,0.00055078,498.1296713,9177.01,1594355640
1674,2020-07-10 13:34:38,COMMISSION,-0.00550779,498.1241635,9177.01,1594355640
1675,2020-07-10 13:34:38,REALIZED_PNL,0.04208263,498.1662461,9177.01,1594355640
1676,2020-07-10 13:34:38,COMMISSION_REBATE,0.00055079,498.1667969,9177.01,1594355640
1677,2020-07-10 13:34:38,COMMISSION,-0.00550794,498.161289,9177.01,1594355640
1678,2020-07-10 13:34:38,REALIZED_PNL,0.04133263,498.2026216,9177.01,1594355640
1679,2020-07-10 13:34:38,COMMISSION_REBATE,0.0005508,498.2031724,9177.01,1594355640
1680,2020-07-10 13:34:38,COMMISSION,-0.00550796,498.1976645,9177.01,1594355640
1681,2020-07-10 13:34:38,REALIZED_PNL,0.04124263,498.2389071,9177.01,1594355640
1682,2020-07-10 13:34:38,COMMISSION_REBATE,0.00055076,498.2394579,9177.01,1594355640
1683,2020-07-10 13:34:38,COMMISSION,-0.00550764,498.2339502,9177.01,1594355640
1684,2020-07-10 13:34:38,REALIZED_PNL,0.04283263,498.2767828,9177.01,1594355640
1685,2020-07-10 13:34:38,COMMISSION_REBATE,0.00055077,498.2773336,9177.01,1594355640
1686,2020-07-10 13:34:38,COMMISSION,-0.00550769,498.2718259,9177.01,1594355640
1687,2020-07-10 13:34:38,REALIZED_PNL,0.04259263,498.3144186,9177.01,1594355640
1688,2020-07-10 13:34:39,COMMISSION_REBATE,0.0005507,498.3149693,9177.01,1594355640
1689,2020-07-10 13:34:39,COMMISSION,-0.00550702,498.3094622,9177.01,1594355640
1690,2020-07-10 13:34:39,REALIZED_PNL,0.04592263,498.3553849,9177.01,1594355640
1691,2020-07-10 13:34:39,COMMISSION_REBATE,0.00055072,498.3559356,9177.01,1594355640
1692,2020-07-10 13:34:39,COMMISSION,-0.00550716,498.3504284,9177.01,1594355640
1693,2020-07-10 13:34:39,REALIZED_PNL,0.04523263,498.3956611,9177.01,1594355640
1694,2020-07-10 13:34:57,COMMISSION_REBATE,0.00055051,498.3962116,9177.01,1594355640
1695,2020-07-10 13:34:57,COMMISSION,-0.00550507,498.3907065,9177.01,1594355640
1696,2020-07-10 13:34:57,REALIZED_PNL,0.05567263,498.4463791,9177.01,1594355640
1697,2020-07-10 13:35:16,COMMISSION_REBATE,0.0005504,498.4469295,9168.6,1594355700
1698,2020-07-10 13:35:16,COMMISSION,-0.00550401,498.4414255,9168.6,1594355700
1699,2020-07-10 13:35:16,REALIZED_PNL,0.06101263,498.5024381,9168.6,1594355700
1700,2020-07-10 13:35:16,COMMISSION_REBATE,0.00055044,498.5029886,9168.6,1594355700
1701,2020-07-10 13:35:16,COMMISSION,-0.00550437,498.4974842,9168.6,1594355700
1702,2020-07-10 13:35:16,REALIZED_PNL,0.05921263,498.5566968,9168.6,1594355700
1703,2020-07-10 13:35:16,COMMISSION_REBATE,0.00055048,498.5572473,9168.6,1594355700
1704,2020-07-10 13:35:16,COMMISSION,-0.00550477,498.5517426,9168.6,1594355700
1705,2020-07-10 13:35:16,REALIZED_PNL,0.05720263,498.6089452,9168.6,1594355700
1706,2020-07-10 13:35:36,COMMISSION_REBATE,0.00055003,498.6094952,9168.6,1594355700
1707,2020-07-10 13:35:36,COMMISSION,-0.00550029,498.6039949,9168.6,1594355700
1708,2020-07-10 13:35:36,REALIZED_PNL,0.07961263,498.6836076,9168.6,1594355700
1709,2020-07-10 14:00:59,COMMISSION_REBATE,0.00055052,498.6841581,9176.39,1594357200
1710,2020-07-10 14:00:59,COMMISSION,-0.00550524,498.6786528,9176.39,1594357200
1711,2020-07-10 14:00:59,REALIZED_PNL,0.05483263,498.7334855,9176.39,1594357200
1712,2020-07-10 14:01:19,COMMISSION_REBATE,0.00055032,498.7340358,9172.62,1594357260
1713,2020-07-10 14:01:19,COMMISSION,-0.00550318,498.7285326,9172.62,1594357260
1714,2020-07-10 14:01:19,COMMISSION_REBATE,0.00055041,498.729083,9172.62,1594357260
1715,2020-07-10 14:01:19,COMMISSION,-0.00550412,498.7235789,9172.62,1594357260
1716,2020-07-10 14:01:19,REALIZED_PNL,0.06044263,498.7840215,9172.62,1594357260
1717,2020-07-10 14:01:19,COMMISSION_REBATE,0.00055044,498.784572,9172.62,1594357260
1718,2020-07-10 14:01:19,COMMISSION,-0.00550441,498.7790676,9172.62,1594357260
1719,2020-07-10 14:01:19,REALIZED_PNL,0.05900263,498.8380702,9172.62,1594357260
1720,2020-07-10 14:01:19,COMMISSION_REBATE,0.00055045,498.8386206,9172.62,1594357260
1721,2020-07-10 14:01:19,COMMISSION,-0.00550449,498.8331161,9172.62,1594357260
1722,2020-07-10 14:01:19,REALIZED_PNL,0.05861263,498.8917288,9172.62,1594357260
1723,2020-07-10 14:03:17,COMMISSION_REBATE,0.00055003,498.8922788,9166,1594357380
1724,2020-07-10 14:03:17,COMMISSION,-0.00550026,498.8867785,9166,1594357380
1725,2020-07-10 14:03:25,COMMISSION_REBATE,0.00055007,498.8873286,9166,1594357380
1726,2020-07-10 14:03:25,COMMISSION,-0.00550072,498.8818279,9166,1594357380
1727,2020-07-10 14:03:25,REALIZED_PNL,-0.00501,498.8768179,9166,1594357380
1728,2020-07-10 14:03:29,COMMISSION_REBATE,0.00054995,498.8773678,9166,1594357380
1729,2020-07-10 14:03:29,COMMISSION,-0.00549951,498.8718683,9166,1594357380
1730,2020-07-10 14:03:36,COMMISSION_REBATE,0.00055003,498.8724184,9166,1594357380
1731,2020-07-10 14:03:36,COMMISSION,-0.00550033,498.866918,9166,1594357380
1732,2020-07-10 14:03:36,REALIZED_PNL,-0.00144,498.865478,9166,1594357380
1733,2020-07-10 14:05:29,COMMISSION_REBATE,0.00055015,498.8660282,9171.67,1594357500
1734,2020-07-10 14:05:29,COMMISSION,-0.00550152,498.8605267,9171.67,1594357500
1735,2020-07-10 14:05:29,REALIZED_PNL,0.00453,498.8650567,9171.67,1594357500
1736,2020-07-10 14:05:53,COMMISSION_REBATE,0.00055033,498.865607,9171.67,1594357500
1737,2020-07-10 14:05:53,COMMISSION,-0.00550329,498.8601037,9171.67,1594357500
1738,2020-07-10 14:05:56,COMMISSION_REBATE,0.00055021,498.8606539,9171.67,1594357500
1739,2020-07-10 14:05:56,COMMISSION,-0.00550208,498.8551518,9171.67,1594357500
1740,2020-07-10 14:05:56,COMMISSION_REBATE,0.00055029,498.8557021,9171.67,1594357500
1741,2020-07-10 14:05:56,COMMISSION,-0.00550294,498.8501992,9171.67,1594357500
1742,2020-07-10 14:05:56,REALIZED_PNL,0.00174,498.8519392,9171.67,1594357500
1743,2020-07-10 14:06:25,COMMISSION_REBATE,0.0005504,498.8524896,9174.22,1594357560
1744,2020-07-10 14:06:25,COMMISSION,-0.00550404,498.8469855,9174.22,1594357560
1745,2020-07-10 14:06:25,REALIZED_PNL,0.00981,498.8567955,9174.22,1594357560
1746,2020-07-10 14:07:24,COMMISSION_REBATE,0.00055014,498.8573457,9168.01,1594357620
1747,2020-07-10 14:07:24,COMMISSION,-0.00550141,498.8518443,9168.01,1594357620
1748,2020-07-10 14:08:05,COMMISSION_REBATE,0.00055018,498.8523945,9168.67,1594357680
1749,2020-07-10 14:08:05,COMMISSION,-0.00550181,498.8468926,9168.67,1594357680
1750,2020-07-10 14:08:05,REALIZED_PNL,0.00201,498.8489026,9168.67,1594357680
1751,2020-07-10 14:09:06,COMMISSION_REBATE,0.00055024,498.8494529,9170.42,1594357740
1752,2020-07-10 14:09:06,COMMISSION,-0.00550243,498.8439505,9170.42,1594357740
1753,2020-07-10 14:09:40,COMMISSION_REBATE,0.00036691,498.8443174,9170.42,1594357740
1754,2020-07-10 14:09:40,COMMISSION,-0.00366905,498.8406483,9170.42,1594357740
1755,2020-07-10 14:09:40,REALIZED_PNL,-0.00384,498.8368083,9170.42,1594357740
1756,2020-07-10 14:09:40,COMMISSION_REBATE,0.00018345,498.8369918,9170.42,1594357740
1757,2020-07-10 14:09:40,COMMISSION,-0.00183452,498.8351572,9170.42,1594357740
1758,2020-07-10 14:09:40,REALIZED_PNL,-0.00192,498.8332372,9170.42,1594357740
1759,2020-07-10 14:09:43,COMMISSION_REBATE,0.00055028,498.8337875,9170.42,1594357740
1760,2020-07-10 14:09:43,COMMISSION,-0.00550276,498.8282848,9170.42,1594357740
1761,2020-07-10 14:11:05,COMMISSION_REBATE,0.00055052,498.8288353,9175.89,1594357860
1762,2020-07-10 14:11:05,COMMISSION,-0.00550519,498.8233301,9175.89,1594357860
1763,2020-07-10 14:11:05,REALIZED_PNL,0.01212,498.8354501,9175.89,1594357860
